id,dataset,label_type,superfamily,class,architecture,topology,homologous_superfamily,length
5j47A03,CATH20,superfamily,3.40.50.300,3,40,50,300,153
5j4oA01,CATH20,superfamily,1.20.58.60,1,20,58,60,104
5j6cA00,CATH20,superfamily,3.40.109.10,3,40,109,10,173
5j98B00,CATH20,superfamily,2.60.120.20,2,60,120,20,261
5ja2A01,CATH20,superfamily,3.30.559.30,3,30,559,30,263
5jawA01,CATH20,superfamily,3.20.20.80,3,20,20,80,383
5jbrA01,CATH20,superfamily,1.10.10.10,1,10,10,10,88
5jdjA00,CATH20,superfamily,2.60.40.10,2,60,40,10,91
5jeaC00,CATH20,superfamily,3.30.230.70,3,30,230,70,394
5jeaD00,CATH20,superfamily,3.30.230.70,3,30,230,70,226
5jfnA02,CATH20,superfamily,3.40.309.10,3,40,309,10,187
5jgjA01,CATH20,superfamily,3.40.50.150,3,40,50,150,264
5jh5C00,CATH20,superfamily,3.10.20.90,3,10,20,90,109
5jiaJ00,CATH20,superfamily,2.60.120.920,2,60,120,920,210
5jicA02,CATH20,superfamily,3.30.420.40,3,30,420,40,182
5jj6B01,CATH20,superfamily,1.25.40.10,1,25,40,10,107
5jjnB00,CATH20,superfamily,1.10.287.470,1,10,287,470,61
5jldA01,CATH20,superfamily,3.30.1360.70,3,30,1360,70,114
5jldA02,CATH20,superfamily,3.40.50.620,3,40,50,620,248
5jlvC00,CATH20,superfamily,2.160.20.80,2,160,20,80,98
5jm6A02,CATH20,superfamily,2.30.250.10,2,30,250,10,152
5jmvD00,CATH20,superfamily,3.30.310.50,3,30,310,50,87
5jnbA01,CATH20,superfamily,1.10.1410.10,1,10,1410,10,209
5jnmA01,CATH20,superfamily,3.40.50.720,3,40,50,720,203
5jnvA00,CATH20,superfamily,3.40.50.2300,3,40,50,2300,159
5jouA01,CATH20,superfamily,2.60.40.1760,2,60,40,1760,238
5jouA02,CATH20,superfamily,2.60.120.380,2,60,120,380,142
5jowA02,CATH20,superfamily,2.60.120.200,2,60,120,200,204
5jpnB01,CATH20,superfamily,1.20.91.20,1,20,91,20,94
5jqyA02,CATH20,superfamily,2.60.120.330,2,60,120,330,196
5jriA01,CATH20,superfamily,3.50.50.60,3,50,50,60,118
5jrwA01,CATH20,superfamily,3.30.460.20,3,30,460,20,139
5jtwA01,CATH20,superfamily,2.60.40.1930,2,60,40,1930,144
5jtwA05,CATH20,superfamily,2.60.40.1930,2,60,40,1930,121
5jtwA06,CATH20,superfamily,6.20.50.160,6,20,50,160,62
5jv4A00,CATH20,superfamily,2.30.110.10,2,30,110,10,154
5jvjB04,CATH20,superfamily,1.10.189.10,1,10,189,10,60
5jvnA01,CATH20,superfamily,3.50.30.10,3,50,30,10,139
5jvpB01,CATH20,superfamily,1.20.5.1430,1,20,5,1430,73
5jw8A00,CATH20,superfamily,3.30.700.10,3,30,700,10,137
5jx2A02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,182
5jxtD00,CATH20,superfamily,3.40.50.300,3,40,50,300,308
5jzhA02,CATH20,superfamily,3.30.412.10,3,30,412,10,172
5k1sB00,CATH20,superfamily,3.90.180.10,3,90,180,10,346
5k2mA01,CATH20,superfamily,3.40.50.20,3,40,50,20,96
5k31C00,CATH20,superfamily,2.60.120.1000,2,60,120,1000,238
5k36B00,CATH20,superfamily,3.30.230.70,3,30,230,70,250
5k3hA01,CATH20,superfamily,1.10.540.10,1,10,540,10,121
5k6lA01,CATH20,superfamily,3.40.50.1700,3,40,50,1700,244
5k6wA01,CATH20,superfamily,2.60.40.10,2,60,40,10,86
5k7bB00,CATH20,superfamily,6.10.250.3110,6,10,250,3110,98
5k8bA02,CATH20,superfamily,3.90.1150.10,3,90,1150,10,153
5k8pA02,CATH20,superfamily,3.30.70.360,3,30,70,360,131
5k8pD01,CATH20,superfamily,3.40.630.10,3,40,630,10,294
5kagA01,CATH20,superfamily,1.20.58.1300,1,20,58,1300,144
5kawA00,CATH20,superfamily,3.20.80.10,3,20,80,10,165
5kbpA01,CATH20,superfamily,3.20.110.10,3,20,110,10,290
5kbpA02,CATH20,superfamily,1.20.1270.50,1,20,1270,50,99
5kbzB00,CATH20,superfamily,3.10.129.110,3,10,129,110,332
5kc8A02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,170
5kc9B01,CATH20,superfamily,3.40.50.2300,3,40,50,2300,238
5kcnA01,CATH20,superfamily,3.40.50.2300,3,40,50,2300,99
5kgoA02,CATH20,superfamily,2.40.10.220,2,40,10,220,128
5kj4C02,CATH20,superfamily,2.60.40.60,2,60,40,60,122
5kjpA02,CATH20,superfamily,1.10.12.10,1,10,12,10,58
5kl7A00,CATH20,superfamily,3.30.160.60,3,30,160,60,93
5kn3A02,CATH20,superfamily,3.40.30.10,3,40,30,10,102
5ko1A01,CATH20,superfamily,3.30.200.20,3,30,200,20,99
5kohB04,CATH20,superfamily,3.40.50.1980,3,40,50,1980,99
5kohC01,CATH20,superfamily,3.40.50.1980,3,40,50,1980,217
5kolD00,CATH20,superfamily,3.90.950.20,3,90,950,20,173
5koxA02,CATH20,superfamily,3.30.70.2450,3,30,70,2450,86
5kp7A01,CATH20,superfamily,3.40.47.10,3,40,47,10,266
5kp7A02,CATH20,superfamily,3.40.47.10,3,40,47,10,152
5ksdA04,CATH20,superfamily,3.40.1110.10,3,40,1110,10,148
5kshB01,CATH20,superfamily,3.90.1310.10,3,90,1310,10,104
5kszA03,CATH20,superfamily,3.40.50.300,3,40,50,300,103
5ktaA00,CATH20,superfamily,3.40.630.30,3,40,630,30,188
5ktbB01,CATH20,superfamily,1.20.5.340,1,20,5,340,82
5ktnA02,CATH20,superfamily,3.40.50.10800,3,40,50,10800,87
5kutA00,CATH20,superfamily,3.40.50.300,3,40,50,300,189
5kvsA02,CATH20,superfamily,3.30.360.10,3,30,360,10,162
5kwaA02,CATH20,superfamily,2.40.50.140,2,40,50,140,67
5kycB02,CATH20,superfamily,2.20.210.10,2,20,210,10,53
5kztA03,CATH20,superfamily,3.10.105.10,3,10,105,10,228
5l0oA00,CATH20,superfamily,1.10.418.10,1,10,418,10,164
5l16A01,CATH20,superfamily,3.30.1330.10,3,30,1330,10,123
5l2lF00,CATH20,superfamily,4.10.1000.40,4,10,1000,40,77
5l37C00,CATH20,superfamily,2.40.50.220,2,40,50,220,95
5l3qB02,CATH20,superfamily,3.40.50.300,3,40,50,300,237
5l46A02,CATH20,superfamily,3.30.9.10,3,30,9,10,170
5l4lA00,CATH20,superfamily,3.40.50.720,3,40,50,720,283
5l6gA02,CATH20,superfamily,3.40.462.20,3,40,462,20,229
5l7kG00,CATH20,superfamily,2.70.50.40,2,70,50,40,180
5la2B01,CATH20,superfamily,3.20.20.80,3,20,20,80,314
5lb7B00,CATH20,superfamily,1.20.58.80,1,20,58,80,80
5ld2B05,CATH20,superfamily,3.90.320.10,3,90,320,10,291
5ldgA00,CATH20,superfamily,3.40.50.720,3,40,50,720,316
5ldyA02,CATH20,superfamily,2.60.40.10,2,60,40,10,106
5lewA03,CATH20,superfamily,1.10.10.1600,1,10,10,1600,81
5lfcA04,CATH20,superfamily,3.20.20.470,3,20,20,470,415
5lfcA05,CATH20,superfamily,2.60.40.1180,2,60,40,1180,134
5lg5F00,CATH20,superfamily,3.40.50.12500,3,40,50,12500,242
5lhmA00,CATH20,superfamily,3.40.50.150,3,40,50,150,233
5lj5Q02,CATH20,superfamily,3.40.50.300,3,40,50,300,194
5ljmA00,CATH20,superfamily,1.20.58.2190,1,20,58,2190,215
5ljvA02,CATH20,superfamily,3.30.420.40,3,30,420,40,170
5lktA02,CATH20,superfamily,2.10.110.40,2,10,110,40,67
5ll6T02,CATH20,superfamily,1.20.5.2650,1,20,5,2650,106
5llwA02,CATH20,superfamily,3.30.70.270,3,30,70,270,142
5ln4A00,CATH20,superfamily,2.60.40.3590,2,60,40,3590,133
5loaA02,CATH20,superfamily,3.30.360.10,3,30,360,10,138
5lopA02,CATH20,superfamily,3.90.79.10,3,90,79,10,149
5lp1A00,CATH20,superfamily,3.40.50.1820,3,40,50,1820,388
5lq4A01,CATH20,superfamily,3.40.109.10,3,40,109,10,228
5lw3A00,CATH20,superfamily,2.160.20.10,2,160,20,10,387
5lwaB00,CATH20,superfamily,3.90.70.100,3,90,70,100,159
5lwxA03,CATH20,superfamily,2.60.40.420,2,60,40,420,214
5ly3A01,CATH20,superfamily,3.30.420.40,3,30,420,40,208
5lzkA00,CATH20,superfamily,3.30.870.10,3,30,870,10,180
5m04A02,CATH20,superfamily,3.40.50.300,3,40,50,300,182
5m0pA00,CATH20,superfamily,1.10.630.10,1,10,630,10,428
5m0yB01,CATH20,superfamily,2.60.40.1120,2,60,40,1120,102
5m17A00,CATH20,superfamily,3.20.20.80,3,20,20,80,350
5m1pB00,CATH20,superfamily,3.30.420.240,3,30,420,240,191
5m29A01,CATH20,superfamily,3.40.50.1980,3,40,50,1980,119
5m2sA00,CATH20,superfamily,2.60.40.680,2,60,40,680,149
5m2uA00,CATH20,superfamily,3.30.70.1860,3,30,70,1860,109
5m3lN01,CATH20,superfamily,6.10.250.1530,6,10,250,1530,50
5m43A00,CATH20,superfamily,3.90.190.10,3,90,190,10,175
5m59A05,CATH20,superfamily,1.10.150.20,1,10,150,20,57
5m59A09,CATH20,superfamily,1.10.10.10,1,10,10,10,88
5m5eB01,CATH20,superfamily,2.60.40.10,2,60,40,10,105
5m88A01,CATH20,superfamily,3.30.40.10,3,30,40,10,55
5m8cB01,CATH20,superfamily,2.130.10.10,2,130,10,10,354
5m99A02,CATH20,superfamily,3.90.400.10,3,90,400,10,65
5mfdH00,CATH20,superfamily,2.40.300.10,2,40,300,10,109
5mi7A03,CATH20,superfamily,1.20.58.460,1,20,58,460,306
5mj3A01,CATH20,superfamily,2.60.40.10,2,60,40,10,84
5mjvB00,CATH20,superfamily,2.60.120.20,2,60,120,20,253
5mllA00,CATH20,superfamily,3.40.50.450,3,40,50,450,219
5mmhA02,CATH20,superfamily,3.40.190.10,3,40,190,10,97
5mmiG01,CATH20,superfamily,3.90.930.12,3,90,930,12,84
5mmiY00,CATH20,superfamily,2.30.170.40,2,30,170,40,77
5mmjb02,CATH20,superfamily,1.10.287.610,1,10,287,610,52
5mmjh01,CATH20,superfamily,3.30.1370.30,3,30,1370,30,76
5mmjh02,CATH20,superfamily,3.30.1490.10,3,30,1490,10,58
5mmjm01,CATH20,superfamily,1.10.8.50,1,10,8,50,69
5mmjn01,CATH20,superfamily,1.10.287.1480,1,10,287,1480,90
5mn2A02,CATH20,superfamily,2.60.40.10,2,60,40,10,86
5mqcC00,CATH20,superfamily,2.60.120.20,2,60,120,20,267
5mqrA01,CATH20,superfamily,2.120.10.10,2,120,10,10,399
5mr6A02,CATH20,superfamily,2.40.110.10,2,40,110,10,96
5mrtA02,CATH20,superfamily,2.40.10.10,2,40,10,10,110
5mu3E00,CATH20,superfamily,3.40.50.12050,3,40,50,12050,165
5mu9A01,CATH20,superfamily,2.80.10.50,2,80,10,50,154
5mv9A01,CATH20,superfamily,1.25.40.530,1,25,40,530,184
5mviA02,CATH20,superfamily,3.30.1330.120,3,30,1330,120,142
5my0A03,CATH20,superfamily,3.40.366.10,3,40,366,10,175
5my5A02,CATH20,superfamily,3.40.190.10,3,40,190,10,112
5my6A02,CATH20,superfamily,3.80.20.20,3,80,20,20,171
5mypA01,CATH20,superfamily,3.40.605.10,3,40,605,10,282
5mzuA03,CATH20,superfamily,1.25.10.10,1,25,10,10,368
5n5fA00,CATH20,superfamily,6.10.140.1960,6,10,140,1960,98
5n6lA01,CATH20,superfamily,3.60.110.10,3,60,110,10,269
5n7jA03,CATH20,superfamily,3.90.400.10,3,90,400,10,72
5navA00,CATH20,superfamily,3.20.20.80,3,20,20,80,461
5nc8A00,CATH20,superfamily,3.40.50.720,3,40,50,720,163
5ncqA03,CATH20,superfamily,3.40.50.1000,3,40,50,1000,148
5nczA01,CATH20,superfamily,1.25.40.70,1,25,40,70,236
5ndxA02,CATH20,superfamily,3.20.20.80,3,20,20,80,358
5nh3A00,CATH20,superfamily,2.10.60.10,2,10,60,10,99
5nj5A01,CATH20,superfamily,3.30.2290.10,3,30,2290,10,251
5nj8A01,CATH20,superfamily,4.10.280.10,4,10,280,10,52
5nkkF01,CATH20,superfamily,3.40.50.300,3,40,50,300,301
5nl1B00,CATH20,superfamily,1.20.1420.10,1,20,1420,10,156
5nl9A01,CATH20,superfamily,1.10.10.10,1,10,10,10,84
5nm7G01,CATH20,superfamily,1.10.101.10,1,10,101,10,70
5nnaA00,CATH20,superfamily,3.50.30.50,3,50,30,50,264
5nnlA00,CATH20,superfamily,3.20.20.140,3,20,20,140,342
5nnoA02,CATH20,superfamily,3.40.309.10,3,40,309,10,208
5npsA03,CATH20,superfamily,3.40.50.2000,3,40,50,2000,169
5nqdA01,CATH20,superfamily,3.30.200.200,3,30,200,200,172
5nqdA02,CATH20,superfamily,3.40.50.740,3,40,50,740,244
5nqpB01,CATH20,superfamily,2.60.40.1980,2,60,40,1980,147
5nqyA02,CATH20,superfamily,2.40.160.90,2,40,160,90,137
5nrhA01,CATH20,superfamily,3.40.50.20,3,40,50,20,91
5nsqA01,CATH20,superfamily,3.40.50.10590,3,40,50,10590,191
5nueB02,CATH20,superfamily,3.90.110.10,3,90,110,10,177
5nusA00,CATH20,superfamily,3.40.50.410,3,40,50,410,229
5nx2A02,CATH20,superfamily,1.20.1070.10,1,20,1070,10,278
5nxbC00,CATH20,superfamily,1.10.225.10,1,10,225,10,87
5nz7A01,CATH20,superfamily,2.70.98.40,2,70,98,40,333
5o0jA02,CATH20,superfamily,3.30.1110.20,3,30,1110,20,106
5o2cA01,CATH20,superfamily,3.30.200.20,3,30,200,20,109
5o2cA03,CATH20,superfamily,3.10.20.90,3,10,20,90,94
5o2dA00,CATH20,superfamily,3.40.220.10,3,40,220,10,200
5o2wA00,CATH20,superfamily,2.70.50.70,2,70,50,70,248
5o5jC02,CATH20,superfamily,3.30.1140.32,3,30,1140,32,103
5o5jD01,CATH20,superfamily,1.10.1050.10,1,10,1050,10,107
5o5jD02,CATH20,superfamily,3.10.290.10,3,10,290,10,94
5o5jG01,CATH20,superfamily,1.10.455.10,1,10,455,10,134
5o5jT00,CATH20,superfamily,1.20.58.110,1,20,58,110,86
5o5qB01,CATH20,superfamily,3.40.50.300,3,40,50,300,148
5o5tA02,CATH20,superfamily,3.50.30.30,3,50,30,30,226
5o60P01,CATH20,superfamily,3.30.420.100,3,30,420,100,100
5o7oD04,CATH20,superfamily,1.10.510.40,1,10,510,40,208
5o82A01,CATH20,superfamily,2.60.40.1180,2,60,40,1180,133
5o8wA01,CATH20,superfamily,3.40.50.300,3,40,50,300,236
5o99A00,CATH20,superfamily,2.30.30.40,2,30,30,40,60
5o9xA03,CATH20,superfamily,3.30.310.50,3,30,310,50,93
5ocrA00,CATH20,superfamily,2.60.120.200,2,60,120,200,286
5ohzA00,CATH20,superfamily,1.50.10.10,1,50,10,10,448
5oj2B02,CATH20,superfamily,2.60.40.10,2,60,40,10,100
5ol0B01,CATH20,superfamily,3.40.50.1220,3,40,50,1220,214
5omvA01,CATH20,superfamily,3.30.342.10,3,30,342,10,151
5ondB00,CATH20,superfamily,3.30.70.940,3,30,70,940,162
5onfA00,CATH20,superfamily,1.25.40.90,1,25,40,90,154
5onoA00,CATH20,superfamily,2.60.120.10,2,60,120,10,138
5oom800,CATH20,superfamily,6.10.250.3440,6,10,250,3440,99
5oomd01,CATH20,superfamily,3.10.450.240,3,10,450,240,213
5oomg00,CATH20,superfamily,3.30.780.10,3,30,780,10,129
5oomL00,CATH20,superfamily,2.40.150.20,2,40,150,20,115
5oomP00,CATH20,superfamily,3.30.420.80,3,30,420,80,142
5oomq00,CATH20,superfamily,6.10.280.120,6,10,280,120,128
5oomT00,CATH20,superfamily,3.90.470.10,3,90,470,10,166
5oomU00,CATH20,superfamily,3.30.70.330,3,30,70,330,153
5optd01,CATH20,superfamily,3.30.160.20,3,30,160,20,109
5opte01,CATH20,superfamily,3.30.1370.30,3,30,1370,30,69
5optL02,CATH20,superfamily,2.40.50.740,2,40,50,740,51
5ov3B01,CATH20,superfamily,2.130.10.10,2,130,10,10,303
5ovnA05,CATH20,superfamily,3.30.420.10,3,30,420,10,124
5owvD01,CATH20,superfamily,3.40.50.300,3,40,50,300,231
5oynA01,CATH20,superfamily,3.50.30.80,3,50,30,80,163
5r4qA01,CATH20,superfamily,3.90.79.10,3,90,79,10,193
5s5bF02,CATH20,superfamily,3.30.470.20,3,30,470,20,190
5sicI00,CATH20,superfamily,3.30.350.10,3,30,350,10,107
5suzA01,CATH20,superfamily,1.10.10.10,1,10,10,10,82
5sv5A00,CATH20,superfamily,2.60.120.380,2,60,120,380,105
5sv8A00,CATH20,superfamily,2.60.120.200,2,60,120,200,208
5svhA00,CATH20,superfamily,1.10.246.20,1,10,246,20,87
5swiD01,CATH20,superfamily,2.70.98.10,2,70,98,10,244
5sxwA03,CATH20,superfamily,1.10.520.10,1,10,520,10,182
5szjA00,CATH20,superfamily,3.40.50.300,3,40,50,300,177
5t0oA02,CATH20,superfamily,3.30.70.1430,3,30,70,1430,103
5t17A00,CATH20,superfamily,3.30.1340.10,3,30,1340,10,85
5t1dB00,CATH20,superfamily,3.10.390.20,3,10,390,20,112
5t3eB02,CATH20,superfamily,3.30.559.30,3,30,559,30,261
5t3oA02,CATH20,superfamily,3.40.50.2020,3,40,50,2020,139
5t3tJ00,CATH20,superfamily,1.20.120.1160,1,20,120,1160,152
5t5wA02,CATH20,superfamily,2.60.40.10,2,60,40,10,115
5t5xA02,CATH20,superfamily,1.25.40.80,1,25,40,80,136
5t76A01,CATH20,superfamily,3.10.310.40,3,10,310,40,126
5t7xA00,CATH20,superfamily,3.30.70.390,3,30,70,390,149
5t9gA01,CATH20,superfamily,2.60.120.260,2,60,120,260,152
5t9tA02,CATH20,superfamily,2.60.40.60,2,60,40,60,110
5taoA02,CATH20,superfamily,1.20.58.1560,1,20,58,1560,101
5tc6A00,CATH20,superfamily,3.40.50.1580,3,40,50,1580,275
5tecB00,CATH20,superfamily,3.40.50.10140,3,40,50,10140,174
5teqA01,CATH20,superfamily,3.30.470.110,3,30,470,110,236
5teqA02,CATH20,superfamily,3.40.50.261,3,40,50,261,162
5teuA02,CATH20,superfamily,3.40.190.120,3,40,190,120,114
5tgfD00,CATH20,superfamily,3.40.710.10,3,40,710,10,339
5ti1A02,CATH20,superfamily,3.90.850.10,3,90,850,10,302
5tipA01,CATH20,superfamily,2.70.9.10,2,70,9,10,188
5tipA02,CATH20,superfamily,2.70.9.20,2,70,9,20,215
5tj3A01,CATH20,superfamily,3.40.720.10,3,40,720,10,432
5tjjB02,CATH20,superfamily,3.30.450.40,3,30,450,40,183
5tk8A00,CATH20,superfamily,1.10.3210.10,1,10,3210,10,194
5tkyA04,CATH20,superfamily,2.60.34.10,2,60,34,10,116
5tmaA01,CATH20,superfamily,3.40.50.970,3,40,50,970,186
5tpmB00,CATH20,superfamily,1.20.120.530,1,20,120,530,141
5tprA01,CATH20,superfamily,3.40.50.1970,3,40,50,1970,184
5tprA02,CATH20,superfamily,1.20.1090.10,1,20,1090,10,224
5tptA00,CATH20,superfamily,1.20.120.770,1,20,120,770,197
5tqbB01,CATH20,superfamily,1.25.40.10,1,25,40,10,332
5trdA02,CATH20,superfamily,2.40.30.30,2,40,30,30,140
5tseA00,CATH20,superfamily,3.30.160.150,3,30,160,150,143
5tshA02,CATH20,superfamily,3.40.50.300,3,40,50,300,281
5tshB01,CATH20,superfamily,3.30.450.90,3,30,450,90,108
5tuuA00,CATH20,superfamily,1.20.140.80,1,20,140,80,155
5tw1B01,CATH20,superfamily,3.30.1360.10,3,30,1360,10,101
5tw4A02,CATH20,superfamily,2.30.140.20,2,30,140,20,69
5ty0A02,CATH20,superfamily,2.40.30.10,2,40,30,10,128
5u08A00,CATH20,superfamily,3.40.630.30,3,40,630,30,157
5u0iB00,CATH20,superfamily,1.25.40.20,1,25,40,20,93
5u2gA01,CATH20,superfamily,3.40.710.10,3,40,710,10,465
5u47A04,CATH20,superfamily,3.40.710.10,3,40,710,10,371
5u56A02,CATH20,superfamily,1.20.1050.10,1,20,1050,10,112
5u6kE01,CATH20,superfamily,3.40.50.10190,3,40,50,10190,97
5u78C00,CATH20,superfamily,2.30.29.30,2,30,29,30,123
5u81A01,CATH20,superfamily,3.60.60.10,3,60,60,10,259
5u8jB02,CATH20,superfamily,1.10.10.10,1,10,10,10,81
5u8rA03,CATH20,superfamily,2.60.40.10,2,60,40,10,116
5u9zA01,CATH20,superfamily,3.40.720.10,3,40,720,10,364
5uagE00,CATH20,superfamily,3.90.940.10,3,90,940,10,90
5uayA01,CATH20,superfamily,3.10.20.310,3,10,20,310,85
5ublA02,CATH20,superfamily,1.10.1400.10,1,10,1400,10,151
5uc6A00,CATH20,superfamily,2.80.10.50,2,80,10,50,159
5ue8A02,CATH20,superfamily,1.10.357.50,1,10,357,50,155
5ue8A03,CATH20,superfamily,1.20.58.1100,1,20,58,1100,156
5uejA02,CATH20,superfamily,3.30.70.360,3,30,70,360,114
5uhqD01,CATH20,superfamily,1.20.1280.290,1,20,1280,290,80
5uj0A00,CATH20,superfamily,3.40.50.1000,3,40,50,1000,145
5uj1A03,CATH20,superfamily,2.70.20.10,2,70,20,10,171
5ujeA01,CATH20,superfamily,3.30.1760.10,3,30,1760,10,111
5ukgA01,CATH20,superfamily,2.40.155.10,2,40,155,10,268
5ukwA01,CATH20,superfamily,3.40.50.720,3,40,50,720,197
5um2A02,CATH20,superfamily,3.40.190.10,3,40,190,10,160
5um6A04,CATH20,superfamily,1.10.10.2660,1,10,10,2660,267
5umsA01,CATH20,superfamily,2.30.29.150,2,30,29,150,136
5unaD00,CATH20,superfamily,3.40.50.150,3,40,50,150,245
5uqmA03,CATH20,superfamily,1.10.10.1780,1,10,10,1780,69
5ur7A00,CATH20,superfamily,2.40.50.40,2,40,50,40,70
5usfA03,CATH20,superfamily,1.10.240.10,1,10,240,10,95
5usfB01,CATH20,superfamily,3.40.50.620,3,40,50,620,315
5utkA01,CATH20,superfamily,2.60.40.10,2,60,40,10,92
5uv8A01,CATH20,superfamily,2.60.40.3850,2,60,40,3850,81
5uwcI00,CATH20,superfamily,1.20.1250.10,1,20,1250,10,122
5ux1D00,CATH20,superfamily,1.20.1260.10,1,20,1260,10,197
5ux6B02,CATH20,superfamily,3.40.50.11350,3,40,50,11350,176
5uxcA02,CATH20,superfamily,3.90.1200.10,3,90,1200,10,193
5uxwA01,CATH20,superfamily,1.20.140.160,1,20,140,160,138
5uz0D01,CATH20,superfamily,3.40.50.1380,3,40,50,1380,206
5v00B01,CATH20,superfamily,2.60.120.10,2,60,120,10,90
5v1qB01,CATH20,superfamily,3.20.20.70,3,20,20,70,286
5v36A02,CATH20,superfamily,3.50.50.60,3,50,50,60,118
5v37A05,CATH20,superfamily,1.25.40.10,1,25,40,10,75
5v4lA01,CATH20,superfamily,1.10.275.10,1,10,275,10,96
5v5fA00,CATH20,superfamily,3.30.420.10,3,30,420,10,200
5v6fA00,CATH20,superfamily,2.100.10.30,2,100,10,30,138
5v89A02,CATH20,superfamily,1.10.238.200,1,10,238,200,104
5v8sA02,CATH20,superfamily,3.40.50.360,3,40,50,360,149
5vawA01,CATH20,superfamily,3.30.700.10,3,30,700,10,116
5vazA03,CATH20,superfamily,1.20.50.20,1,20,50,20,58
5vb0C00,CATH20,superfamily,3.10.180.10,3,10,180,10,144
5vb9A01,CATH20,superfamily,2.10.90.10,2,10,90,10,92
5vd6A00,CATH20,superfamily,3.40.630.30,3,40,630,30,162
5veqB01,CATH20,superfamily,3.90.1150.10,3,90,1150,10,155
5vf3O00,CATH20,superfamily,3.90.930.20,3,90,930,20,80
5vgcA02,CATH20,superfamily,3.30.40.80,3,30,40,80,106
5vhgA00,CATH20,superfamily,3.40.33.10,3,40,33,10,150
5vhtA00,CATH20,superfamily,1.20.59.10,1,20,59,10,99
5vi4E03,CATH20,superfamily,2.60.40.10,2,60,40,10,120
5vi5D01,CATH20,superfamily,1.10.274.100,1,10,274,100,146
5vipB01,CATH20,superfamily,3.90.226.10,3,90,226,10,255
5vjcA00,CATH20,superfamily,1.25.10.10,1,25,10,10,271
5vjhB02,CATH20,superfamily,1.10.8.60,1,10,8,60,92
5vlcA01,CATH20,superfamily,3.40.50.1980,3,40,50,1980,158
5vm9A03,CATH20,superfamily,3.40.50.2300,3,40,50,2300,170
5vn4B00,CATH20,superfamily,3.40.50.2020,3,40,50,2020,243
5vnxA01,CATH20,superfamily,3.90.1150.10,3,90,1150,10,135
5vqfD01,CATH20,superfamily,2.60.120.970,2,60,120,970,244
5vqhA01,CATH20,superfamily,2.40.50.90,2,40,50,90,157
5vqhA02,CATH20,superfamily,2.30.30.140,2,30,30,140,80
5vrbA03,CATH20,superfamily,3.40.50.920,3,40,50,920,125
5vs7A00,CATH20,superfamily,1.20.920.10,1,20,920,10,119
5vtoA00,CATH20,superfamily,3.40.50.450,3,40,50,450,163
5vyvB01,CATH20,superfamily,1.10.10.10,1,10,10,10,94
5w0kA01,CATH20,superfamily,3.90.380.20,3,90,380,20,325
5w4vA00,CATH20,superfamily,1.10.565.10,1,10,565,10,210
5w5rA02,CATH20,superfamily,2.160.10.10,2,160,10,10,127
5w7wT01,CATH20,superfamily,2.60.200.20,2,60,200,20,102
5w93A00,CATH20,superfamily,1.20.120.230,1,20,120,230,137
5wabA01,CATH20,superfamily,3.20.20.300,3,20,20,300,285
5wfiA01,CATH20,superfamily,2.60.120.1680,2,60,120,1680,121
5wkrA02,CATH20,superfamily,1.10.890.20,1,10,890,20,60
5wkwA02,CATH20,superfamily,2.60.120.230,2,60,120,230,151
5wlzC02,CATH20,superfamily,1.20.5.370,1,20,5,370,55
5wm1A03,CATH20,superfamily,3.40.1170.60,3,40,1170,60,72
5wo3A00,CATH20,superfamily,1.20.120.1490,1,20,120,1490,97
5wp3B00,CATH20,superfamily,1.10.132.20,1,10,132,20,121
5wq0B00,CATH20,superfamily,3.40.50.2300,3,40,50,2300,126
5wq3B01,CATH20,superfamily,3.40.50.450,3,40,50,450,218
5wq8A01,CATH20,superfamily,3.30.1370.120,3,30,1370,120,68
5wqjA01,CATH20,superfamily,3.40.250.10,3,40,250,10,158
5wqjA02,CATH20,superfamily,3.40.250.10,3,40,250,10,139
5wriB00,CATH20,superfamily,3.40.50.300,3,40,50,300,278
5wt3A01,CATH20,superfamily,3.30.70.2580,3,30,70,2580,65
5wugA02,CATH20,superfamily,3.20.20.300,3,20,20,300,341
5wvcB00,CATH20,superfamily,1.10.533.10,1,10,533,10,103
5wx2A02,CATH20,superfamily,3.30.9.10,3,30,9,10,141
5wxuA02,CATH20,superfamily,2.60.120.10,2,60,120,10,162
5wy2A00,CATH20,superfamily,3.30.1520.10,3,30,1520,10,163
5wy6E00,CATH20,superfamily,3.90.79.10,3,90,79,10,149
5x0fA01,CATH20,superfamily,3.90.1530.10,3,90,1530,10,112
5x0nD00,CATH20,superfamily,3.40.190.290,3,40,190,290,207
5x0tE00,CATH20,superfamily,2.60.40.10,2,60,40,10,89
5x0wF00,CATH20,superfamily,3.10.20.90,3,10,20,90,108
5x8t200,CATH20,superfamily,2.20.28.120,2,20,28,120,65
5x8tF00,CATH20,superfamily,3.30.1440.10,3,30,1440,10,175
5xamA02,CATH20,superfamily,3.30.70.3220,3,30,70,3220,162
5xaoA02,CATH20,superfamily,3.30.9.10,3,30,9,10,219
5xbfA03,CATH20,superfamily,2.30.29.30,2,30,29,30,91
5xbpC00,CATH20,superfamily,3.10.450.50,3,10,450,50,193
5xd0A01,CATH20,superfamily,1.50.10.10,1,50,10,10,351
5xdcA03,CATH20,superfamily,1.20.140.10,1,20,140,10,183
