id,dataset,label_type,sccs,class,fold,superfamily,family,length
d3tqva1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,113
d2b7na1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,102
d4kfna1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,156
d5huoa1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,111
d1x1oa1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,107
d4hl7a1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,147
d3paja1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,128
d3os4a1,SCOPe-ALL,family,d.41.2.0,d,d.41,d.41.2,d.41.2.0,138
d4eada3,SCOPe-ALL,family,d.41.3.1,d,d.41,d.41.3,d.41.3.1,105
d1uoua3,SCOPe-ALL,family,d.41.3.1,d,d.41,d.41.3,d.41.3.1,105
d3h5qa3,SCOPe-ALL,family,d.41.3.0,d,d.41,d.41.3,d.41.3.0,103
d1vq8h1,SCOPe-ALL,family,d.41.4.1,d,d.41,d.41.4,d.41.4.1,163
d2pa2a1,SCOPe-ALL,family,d.41.4.1,d,d.41,d.41.4,d.41.4.1,137
d2j01q1,SCOPe-ALL,family,d.41.4.2,d,d.41,d.41.4,d.41.4.2,136
d1fm0e_,SCOPe-ALL,family,d.41.5.1,d,d.41,d.41.5,d.41.5.1,149
d2omda_,SCOPe-ALL,family,d.41.5.0,d,d.41,d.41.5,d.41.5.0,135
d5mpoc_,SCOPe-ALL,family,d.41.5.0,d,d.41,d.41.5,d.41.5.0,132
d6jc0b_,SCOPe-ALL,family,d.41.5.0,d,d.41,d.41.5,d.41.5.0,140
d2wp4a_,SCOPe-ALL,family,d.41.5.0,d,d.41,d.41.5,d.41.5.0,128
d2q5we1,SCOPe-ALL,family,d.41.5.0,d,d.41,d.41.5,d.41.5.0,136
d1r29a_,SCOPe-ALL,family,d.42.1.1,d,d.42,d.42.1,d.42.1.1,122
d1fs1b2,SCOPe-ALL,family,d.42.1.1,d,d.42,d.42.1,d.42.1.1,61
d1lqbb_,SCOPe-ALL,family,d.42.1.1,d,d.42,d.42.1,d.42.1.1,96
d1buoa_,SCOPe-ALL,family,d.42.1.1,d,d.42,d.42.1,d.42.1.1,121
d5zb2b_,SCOPe-ALL,family,d.42.1.1,d,d.42,d.42.1,d.42.1.1,86
d3kvta_,SCOPe-ALL,family,d.42.1.2,d,d.42,d.42.1,d.42.1.2,103
d1nn7a_,SCOPe-ALL,family,d.42.1.2,d,d.42,d.42.1,d.42.1.2,105
d4bgca1,SCOPe-ALL,family,d.42.1.2,d,d.42,d.42.1,d.42.1.2,101
d3drza_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,103
d3m5ba_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,109
d3m4ta_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,115
d2q81a1,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,113
d3ga1a_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,113
d5bxda_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,101
d6w67a_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,129
d2vpka1,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,113
d6i0qa_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,103
d2ppia1,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,120
d5ftaa_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,101
d6n34a_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,124
d2z8ha1,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,135
d6guwa_,SCOPe-ALL,family,d.42.1.0,d,d.42,d.42.1,d.42.1.0,125
d4pc3c3,SCOPe-ALL,family,d.43.1.1,d,d.43,d.43.1,d.43.1.1,141
d1tfea_,SCOPe-ALL,family,d.43.1.1,d,d.43,d.43.1,d.43.1.1,142
d1xb2b2,SCOPe-ALL,family,d.43.1.1,d,d.43,d.43.1,d.43.1.1,111
d1xb2b3,SCOPe-ALL,family,d.43.1.1,d,d.43,d.43.1,d.43.1.1,109
d4pc3c2,SCOPe-ALL,family,d.43.1.1,d,d.43,d.43.1,d.43.1.1,85
d1wina1,SCOPe-ALL,family,d.43.2.1,d,d.43,d.43.2,d.43.2.1,130
d1coja2,SCOPe-ALL,family,d.44.1.1,d,d.44,d.44.1,d.44.1.1,122
d1ix9a2,SCOPe-ALL,family,d.44.1.1,d,d.44,d.44.1,d.44.1.1,115
d3ak2a2,SCOPe-ALL,family,d.44.1.0,d,d.44,d.44.1,d.44.1.0,119
d3ceia2,SCOPe-ALL,family,d.44.1.0,d,d.44,d.44.1,d.44.1.0,129
d6s0da2,SCOPe-ALL,family,d.44.1.0,d,d.44,d.44.1,d.44.1.0,109
d2cw3a2,SCOPe-ALL,family,d.44.1.0,d,d.44,d.44.1,d.44.1.0,113
d4h3ea2,SCOPe-ALL,family,d.44.1.0,d,d.44,d.44.1,d.44.1.0,114
d3qvna2,SCOPe-ALL,family,d.44.1.0,d,d.44,d.44.1,d.44.1.0,116
d1ctfa_,SCOPe-ALL,family,d.45.1.1,d,d.45,d.45.1,d.45.1.1,68
d3dnja_,SCOPe-ALL,family,d.45.1.2,d,d.45,d.45.1,d.45.1.2,80
d4yjma_,SCOPe-ALL,family,d.45.1.0,d,d.45,d.45.1,d.45.1.0,85
d7d34a1,SCOPe-ALL,family,d.45.1.0,d,d.45,d.45.1,d.45.1.0,78
d1wiba1,SCOPe-ALL,family,d.47.1.1,d,d.47,d.47.1,d.47.1.1,84
d3cjsb1,SCOPe-ALL,family,d.47.1.1,d,d.47,d.47.1,d.47.1.1,70
d1xp8a2,SCOPe-ALL,family,d.48.1.1,d,d.48,d.48.1,d.48.1.1,59
d1u94a2,SCOPe-ALL,family,d.48.1.1,d,d.48,d.48.1,d.48.1.1,60
d1914a2,SCOPe-ALL,family,d.49.1.1,d,d.49,d.49.1,d.49.1.1,97
d1914a1,SCOPe-ALL,family,d.49.1.1,d,d.49,d.49.1,d.49.1.1,78
d2w9ja_,SCOPe-ALL,family,d.49.1.0,d,d.49,d.49.1,d.49.1.0,83
d1whqa1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,86
d1uila1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,100
d1x47a1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,85
d1di2a_,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,69
d1x49a1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,84
d1x48a1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,75
d2dixa1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,71
d2ez6a2,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,70
d1t4oa_,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,81
d1o0wa2,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,69
d2dmya1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,84
d1ekza_,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,76
d1whna1,SCOPe-ALL,family,d.50.1.1,d,d.50,d.50.1,d.50.1.1,115
d1fjge2,SCOPe-ALL,family,d.50.1.2,d,d.50,d.50.1,d.50.1.2,69
d1kn0a_,SCOPe-ALL,family,d.50.1.3,d,d.50,d.50.1,d.50.1.3,184
d5npaa_,SCOPe-ALL,family,d.50.1.0,d,d.50,d.50.1,d.50.1.0,67
d2ljha_,SCOPe-ALL,family,d.50.1.0,d,d.50,d.50.1,d.50.1.0,93
d6sdya1,SCOPe-ALL,family,d.50.1.0,d,d.50,d.50.1,d.50.1.0,70
d4mlva2,SCOPe-ALL,family,d.50.2.0,d,d.50,d.50.2,d.50.2.0,91
d4htga2,SCOPe-ALL,family,d.50.2.0,d,d.50,d.50.2,d.50.2.0,80
d1dq3a2,SCOPe-ALL,family,d.50.3.1,d,d.50,d.50.3,d.50.3.1,79
d1whza_,SCOPe-ALL,family,d.50.3.2,d,d.50,d.50.3,d.50.3.2,70
d2hjja1,SCOPe-ALL,family,d.50.3.3,d,d.50,d.50.3,d.50.3.3,66
d1j26a1,SCOPe-ALL,family,d.50.4.1,d,d.50,d.50.4,d.50.4.1,99
d2fgga1,SCOPe-ALL,family,d.50.5.1,d,d.50,d.50.5,d.50.5.1,84
d2ba0a3,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,84
d2je6i3,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,69
d2cpqa1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,78
d1tuaa1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,84
d1tuaa2,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,104
d1dtja_,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,74
d2nn6h3,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,126
d2ja9a2,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,85
d2nn6g3,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,80
d1k1ga_,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,122
d1we8a1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,91
d2ctfa1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,89
d2ctka1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,91
d2ctla1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,84
d2ctea1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,81
d2ctma1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,81
d2ctja1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,82
d1viga_,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,71
d3vkea1,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,73
d4lija_,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,75
d2mjha_,SCOPe-ALL,family,d.51.1.1,d,d.51,d.51.1,d.51.1.1,142
d1zzka2,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,79
d6y24a_,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,80
d6y2da1,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,73
d6y2ca_,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,72
d2anra1,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,72
d2anra2,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,73
d3aevb2,SCOPe-ALL,family,d.51.1.0,d,d.51,d.51.1,d.51.1.0,93
d3proc1,SCOPe-ALL,family,d.52.1.1,d,d.52,d.52.1,d.52.1.1,80
d3proc2,SCOPe-ALL,family,d.52.1.1,d,d.52,d.52.1,d.52.1.1,78
d2dpla2,SCOPe-ALL,family,d.52.2.0,d,d.52,d.52.2,d.52.2.0,119
d1egaa2,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,113
d1wf3a2,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,118
d1e3pa5,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,56
d1wh9a1,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,79
d1fjgc1,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,105
d2asba2,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,79
d2asba3,SCOPe-ALL,family,d.52.3.1,d,d.52,d.52.3,d.52.3.1,67
d1ib8a2,SCOPe-ALL,family,d.52.4.1,d,d.52,d.52.4,d.52.4.1,90
d1mkya3,SCOPe-ALL,family,d.52.5.1,d,d.52,d.52.5,d.52.5.1,81
d1ny8a1,SCOPe-ALL,family,d.52.6.1,d,d.52,d.52.6,d.52.6.1,89
d1iw5a1,SCOPe-ALL,family,d.52.6.1,d,d.52,d.52.6,d.52.6.1,86
d1josa_,SCOPe-ALL,family,d.52.7.1,d,d.52,d.52.7,d.52.7.1,100
d2e7ga1,SCOPe-ALL,family,d.52.7.1,d,d.52,d.52.7,d.52.7.1,116
d1pa4a_,SCOPe-ALL,family,d.52.7.1,d,d.52,d.52.7,d.52.7.1,96
d2dyja1,SCOPe-ALL,family,d.52.7.1,d,d.52,d.52.7,d.52.7.1,91
d2kzfa1,SCOPe-ALL,family,d.52.7.0,d,d.52,d.52.7,d.52.7.0,105
d1xhja1,SCOPe-ALL,family,d.52.8.1,d,d.52,d.52.8,d.52.8.1,80
d3cq1a_,SCOPe-ALL,family,d.52.8.2,d,d.52,d.52.8,d.52.8.2,99
d2z51a1,SCOPe-ALL,family,d.52.8.0,d,d.52,d.52.8,d.52.8.0,82
d2z51a2,SCOPe-ALL,family,d.52.8.0,d,d.52,d.52.8,d.52.8.0,72
d3bypa1,SCOPe-ALL,family,d.52.9.1,d,d.52,d.52.9,d.52.9.1,82
d3h90a2,SCOPe-ALL,family,d.52.9.0,d,d.52,d.52.9,d.52.9.0,82
d2bh1x1,SCOPe-ALL,family,d.52.10.1,d,d.52,d.52.10,d.52.10.1,68
d2d28c1,SCOPe-ALL,family,d.52.10.1,d,d.52,d.52.10,d.52.10.1,149
d1fjgc2,SCOPe-ALL,family,d.53.1.1,d,d.53,d.53.1,d.53.1.1,101
d1kkoa2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,160
d2al1a2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,141
d2gdqa2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,114
d1jpma2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,125
d1jpdx2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,116
d1sjda2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,125
d1r0ma2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,127
d1wuea2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,126
d1r6wa2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,99
d4e6ma1,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,122
d1yeya2,SCOPe-ALL,family,d.54.1.1,d,d.54,d.54.1,d.54.1.1,139
d4g8ta1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,132
d4hcha1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,126
d4hpna1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,123
d4kema1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,141
d2p8ba1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,125
d3ozya1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,129
d3toya1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,131
d3i4ka1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,127
d3q4da1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,124
d3r1za1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,125
d3ik4a1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,125
d4h83a1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,128
d3rita1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,125
d3dg3a1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,124
d4k8ga1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,111
d3gd6a1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,122
d4h2ha1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,124
d3bjsa1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,129
d3dgba1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,129
d2hzga1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,125
d2rdxa1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,126
d3i6ea1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,127
d2pgwa1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,128
d2ovla1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,126
d4dyea1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,120
d4dhga1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,133
d2zada1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,123
d5olca1,SCOPe-ALL,family,d.54.1.0,d,d.54,d.54.1,d.54.1.0,122
d1vq8r1,SCOPe-ALL,family,d.55.1.1,d,d.55,d.55.1,d.55.1.1,150
d1i4ja_,SCOPe-ALL,family,d.55.1.1,d,d.55,d.55.1,d.55.1.1,110
d1kp8a3,SCOPe-ALL,family,d.56.1.1,d,d.56,d.56.1,d.56.1.1,98
d1q3qa3,SCOPe-ALL,family,d.56.1.2,d,d.56,d.56.1,d.56.1.2,108
d1f0aa_,SCOPe-ALL,family,d.57.1.1,d,d.57,d.57.1,d.57.1.1,81
d2fdna_,SCOPe-ALL,family,d.58.1.1,d,d.58,d.58.1,d.58.1.1,55
d2fgoa_,SCOPe-ALL,family,d.58.1.1,d,d.58,d.58.1,d.58.1.1,81
d6fd1a_,SCOPe-ALL,family,d.58.1.2,d,d.58,d.58.1,d.58.1.2,106
d1h98a_,SCOPe-ALL,family,d.58.1.2,d,d.58,d.58.1,d.58.1.2,77
d6ly5c_,SCOPe-ALL,family,d.58.1.2,d,d.58,d.58.1,d.58.1.2,80
d1xera_,SCOPe-ALL,family,d.58.1.3,d,d.58,d.58.1,d.58.1.3,103
d1sj1a_,SCOPe-ALL,family,d.58.1.4,d,d.58,d.58.1,d.58.1.4,66
d1iqza_,SCOPe-ALL,family,d.58.1.4,d,d.58,d.58.1,d.58.1.4,81
d1fxda_,SCOPe-ALL,family,d.58.1.4,d,d.58,d.58.1,d.58.1.4,58
d1jnrb_,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,149
d7m32a5,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,175
d3mmca1,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,66
d3c7bb6,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,65
d1hfel2,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,85
d6n59a2,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,83
d1kqfb1,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,244
d2c42a5,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,117
d1q16b_,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,509
d1ti6b2,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,195
d1h0hb_,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,214
d3iam9_,SCOPe-ALL,family,d.58.1.5,d,d.58,d.58.1,d.58.1.5,154
d2gmha3,SCOPe-ALL,family,d.58.1.6,d,d.58,d.58.1,d.58.1.6,102
d4id8a_,SCOPe-ALL,family,d.58.1.0,d,d.58,d.58.1,d.58.1.0,65
d3iam32,SCOPe-ALL,family,d.58.1.0,d,d.58,d.58.1,d.58.1.0,151
d4fywb1,SCOPe-ALL,family,d.58.2.1,d,d.58,d.58.2,d.58.2.1,91
d1jqga2,SCOPe-ALL,family,d.58.3.1,d,d.58,d.58.3,d.58.3.1,92
d1ayea2,SCOPe-ALL,family,d.58.3.1,d,d.58,d.58.3,d.58.3.1,94
d1kwma2,SCOPe-ALL,family,d.58.3.1,d,d.58,d.58.3,d.58.3.1,95
d1t1ea2,SCOPe-ALL,family,d.58.3.2,d,d.58,d.58.3,d.58.3.2,179
d1v5ib1,SCOPe-ALL,family,d.58.3.2,d,d.58,d.58.3,d.58.3.2,72
d1spbp_,SCOPe-ALL,family,d.58.3.2,d,d.58,d.58.3,d.58.3.2,71
d1kn6a_,SCOPe-ALL,family,d.58.3.3,d,d.58,d.58.3,d.58.3.3,73
d1i1ga2,SCOPe-ALL,family,d.58.4.2,d,d.58,d.58.4,d.58.4.2,80
d2cg4a2,SCOPe-ALL,family,d.58.4.2,d,d.58,d.58.4,d.58.4.2,86
d2cfxa2,SCOPe-ALL,family,d.58.4.2,d,d.58,d.58.4,d.58.4.2,77
d2cyya2,SCOPe-ALL,family,d.58.4.2,d,d.58,d.58.4,d.58.4.2,87
d1lq9a_,SCOPe-ALL,family,d.58.4.3,d,d.58,d.58.4,d.58.4.3,112
d1tr0a_,SCOPe-ALL,family,d.58.4.4,d,d.58,d.58.4,d.58.4.4,106
d1rjja_,SCOPe-ALL,family,d.58.4.4,d,d.58,d.58.4,d.58.4.4,111
d1tz0a_,SCOPe-ALL,family,d.58.4.5,d,d.58,d.58.4,d.58.4.5,108
d2zdpa2,SCOPe-ALL,family,d.58.4.5,d,d.58,d.58.4,d.58.4.5,108
d1iuja_,SCOPe-ALL,family,d.58.4.5,d,d.58,d.58.4,d.58.4.5,102
d2go8a1,SCOPe-ALL,family,d.58.4.5,d,d.58,d.58.4,d.58.4.5,108
d1q8ba_,SCOPe-ALL,family,d.58.4.6,d,d.58,d.58.4,d.58.4.6,93
d1mwqa_,SCOPe-ALL,family,d.58.4.7,d,d.58,d.58.4,d.58.4.7,100
d1tuwa_,SCOPe-ALL,family,d.58.4.8,d,d.58,d.58.4,d.58.4.8,106
d1s7ia1,SCOPe-ALL,family,d.58.4.9,d,d.58,d.58.4,d.58.4.9,116
d1vdha_,SCOPe-ALL,family,d.58.4.10,d,d.58,d.58.4,d.58.4.10,247
d2pd1a1,SCOPe-ALL,family,d.58.4.11,d,d.58,d.58.4,d.58.4.11,100
d1x7va1,SCOPe-ALL,family,d.58.4.11,d,d.58,d.58.4,d.58.4.11,97
d1y0ha_,SCOPe-ALL,family,d.58.4.11,d,d.58,d.58.4,d.58.4.11,101
d1tuva_,SCOPe-ALL,family,d.58.4.11,d,d.58,d.58.4,d.58.4.11,103
d2hiqa_,SCOPe-ALL,family,d.58.4.12,d,d.58,d.58.4,d.58.4.12,96
d1vqsa1,SCOPe-ALL,family,d.58.4.13,d,d.58,d.58.4,d.58.4.13,104
d2gvka1,SCOPe-ALL,family,d.58.4.14,d,d.58,d.58.4,d.58.4.14,309
d2iiza_,SCOPe-ALL,family,d.58.4.14,d,d.58,d.58.4,d.58.4.14,306
d2ftra1,SCOPe-ALL,family,d.58.4.15,d,d.58,d.58.4,d.58.4.15,103
d2fiua1,SCOPe-ALL,family,d.58.4.16,d,d.58,d.58.4,d.58.4.16,95
d6m35a_,SCOPe-ALL,family,d.58.4.17,d,d.58,d.58.4,d.58.4.17,310
d2okqa1,SCOPe-ALL,family,d.58.4.18,d,d.58,d.58.4,d.58.4.18,117
d3hf5a1,SCOPe-ALL,family,d.58.4.19,d,d.58,d.58.4,d.58.4.19,107
d2od4a1,SCOPe-ALL,family,d.58.4.20,d,d.58,d.58.4,d.58.4.20,100
d1x8da1,SCOPe-ALL,family,d.58.4.21,d,d.58,d.58.4,d.58.4.21,104
d2od6a1,SCOPe-ALL,family,d.58.4.22,d,d.58,d.58.4,d.58.4.22,109
d2op5a1,SCOPe-ALL,family,d.58.4.22,d,d.58,d.58.4,d.58.4.22,112
d2pgca1,SCOPe-ALL,family,d.58.4.23,d,d.58,d.58.4,d.58.4.23,206
d7bywa_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,108
d4w7ka_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,446
d3fmba1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,99
d2qyca1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,101
d4lbha_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,94
d5b08a_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,100
d3lo3a1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,91
d3qmqa1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,96
d6hhna1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,103
d6fiya1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,298
d4dpoa1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,94
d3hx9a_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,101
d2p5va2,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,93
d5xzta_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,104
d3znua_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,94
d2bbea_,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,103
d2pn6a2,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,90
d3bgua1,SCOPe-ALL,family,d.58.4.0,d,d.58,d.58.4,d.58.4.0,97
d2cz4a1,SCOPe-ALL,family,d.58.5.1,d,d.58,d.58.5,d.58.5.1,99
d4affa1,SCOPe-ALL,family,d.58.5.1,d,d.58,d.58.5,d.58.5.1,112
d1ukua_,SCOPe-ALL,family,d.58.5.2,d,d.58,d.58.5,d.58.5.2,102
d1nzaa_,SCOPe-ALL,family,d.58.5.2,d,d.58,d.58.5,d.58.5.2,103
d2nuha_,SCOPe-ALL,family,d.58.5.2,d,d.58,d.58.5,d.58.5.2,104
d3opka_,SCOPe-ALL,family,d.58.5.2,d,d.58,d.58.5,d.58.5.2,104
d1nh8a2,SCOPe-ALL,family,d.58.5.3,d,d.58,d.58.5,d.58.5.3,74
