id,dataset,label_type,family,length
d3g0ma_,SCOPe-5K,family,3g0m,138
d1h4xa_,SCOPe-5K,family,1h4x,111
d1wxaa1,SCOPe-5K,family,1wxa,103
d5d9wa2,SCOPe-5K,family,5d9w,126
d5d9wa1,SCOPe-5K,family,5d9w,85
d1z2qa1,SCOPe-5K,family,1z2q,78
d1u04a1,SCOPe-5K,family,1u04,323
d1u04a4,SCOPe-5K,family,1u04,226
d1u04a3,SCOPe-5K,family,1u04,221
d2zcta_,SCOPe-5K,family,2zct,240
d4dg8a_,SCOPe-5K,family,4dg8,499
d2qr7a_,SCOPe-5K,family,2qr7,298
d1jhna4,SCOPe-5K,family,1jhn,250
d1jhna3,SCOPe-5K,family,1jhn,142
d1zsxa1,SCOPe-5K,family,1zsx,321
d1lj9a_,SCOPe-5K,family,1lj9,144
d2i8ta_,SCOPe-5K,family,2i8t,149
d3vvfa1,SCOPe-5K,family,3vvf,236
d1u14a1,SCOPe-5K,family,1u14,168
d6vlpa_,SCOPe-5K,family,6vlp,80
d1eo0a_,SCOPe-5K,family,1eo0,77
d3lofa1,SCOPe-5K,family,3lof,80
d4ywea_,SCOPe-5K,family,4ywe,476
d1okga1,SCOPe-5K,family,1okg,156
d1okga2,SCOPe-5K,family,1okg,139
d1okga3,SCOPe-5K,family,1okg,72
d4hl7a1,SCOPe-5K,family,4hl7,147
d4hl7a2,SCOPe-5K,family,4hl7,278
d1fp3a_,SCOPe-5K,family,1fp3,402
d1vjpa4,SCOPe-5K,family,1vjp,107
d1vjpa3,SCOPe-5K,family,1vjp,275
d1wfpa1,SCOPe-5K,family,1wfp,61
d5thka_,SCOPe-5K,family,5thk,255
d1m1eb_,SCOPe-5K,family,1m1e,70
d5xd6a1,SCOPe-5K,family,5xd6,301
d1hh2p1,SCOPe-5K,family,1hh2,72
d1hh2p4,SCOPe-5K,family,1hh2,126
d2giab1,SCOPe-5K,family,2gia,146
d2giaa1,SCOPe-5K,family,2gia,166
d4a5na_,SCOPe-5K,family,4a5n,104
d1h1oa1,SCOPe-5K,family,1h1o,82
d1h1oa2,SCOPe-5K,family,1h1o,90
d2e7ga1,SCOPe-5K,family,2e7g,116
d6ihra1,SCOPe-5K,family,6ihr,245
d1iu8a_,SCOPe-5K,family,1iu8,206
d5heka_,SCOPe-5K,family,5hek,232
d2j0wa2,SCOPe-5K,family,2j0w,91
d2j0wa3,SCOPe-5K,family,2j0w,64
d2j0wa1,SCOPe-5K,family,2j0w,292
d5ysza1,SCOPe-5K,family,5ysz,58
d5ysza2,SCOPe-5K,family,5ysz,277
d2pmub_,SCOPe-5K,family,2pmu,103
d6lfna_,SCOPe-5K,family,6lfn,456
d6vg3a_,SCOPe-5K,family,6vg3,277
d6qqha_,SCOPe-5K,family,6qqh,117
d3fkea_,SCOPe-5K,family,3fke,123
d7aaca1,SCOPe-5K,family,7aac,135
d7aaca2,SCOPe-5K,family,7aac,215
d1sdia1,SCOPe-5K,family,1sdi,212
d2hjqa1,SCOPe-5K,family,2hjq,54
d2byea1,SCOPe-5K,family,2bye,109
d1r5ba1,SCOPe-5K,family,1r5b,95
d1r5ba2,SCOPe-5K,family,1r5b,68
d2h6ra_,SCOPe-5K,family,2h6r,217
d4nnoa_,SCOPe-5K,family,4nno,278
d1a62a2,SCOPe-5K,family,1a62,78
d4dvqa_,SCOPe-5K,family,4dvq,469
d3vgfa1,SCOPe-5K,family,3vgf,88
d3vgfa3,SCOPe-5K,family,3vgf,67
d1gp0a_,SCOPe-5K,family,1gp0,133
d2a29a_,SCOPe-5K,family,2a29,136
d1geqa_,SCOPe-5K,family,1geq,248
d6c6ma_,SCOPe-5K,family,6c6m,95
d7jnya1,SCOPe-5K,family,7jny,79
d3ioga_,SCOPe-5K,family,3iog,227
d1gqpa_,SCOPe-5K,family,1gqp,195
d1m2da_,SCOPe-5K,family,1m2d,101
d2ix2b2,SCOPe-5K,family,2ix2,119
d3oxna_,SCOPe-5K,family,3oxn,215
d5odua_,SCOPe-5K,family,5odu,121
d1c0da_,SCOPe-5K,family,1c0d,358
d5k3ha3,SCOPe-5K,family,5k3h,186
d1w91a1,SCOPe-5K,family,1w91,153
d1w91a2,SCOPe-5K,family,1w91,347
d1ra4a_,SCOPe-5K,family,1ra4,117
d4n8ga1,SCOPe-5K,family,4n8g,318
d1kp6a_,SCOPe-5K,family,1kp6,79
d2l7ra_,SCOPe-5K,family,2l7r,74
d2fywa1,SCOPe-5K,family,2fyw,265
d1zd1a_,SCOPe-5K,family,1zd1,272
d3r32a_,SCOPe-5K,family,3r32,141
d3lada2,SCOPe-5K,family,3lad,119
d1wv3a2,SCOPe-5K,family,1wv3,108
d1wv3a1,SCOPe-5K,family,1wv3,78
d2f5ga_,SCOPe-5K,family,2f5g,130
d2v9qa2,SCOPe-5K,family,2v9q,101
d3v4da_,SCOPe-5K,family,3v4d,126
d6rl5a_,SCOPe-5K,family,6rl5,417
d1s7ka_,SCOPe-5K,family,1s7k,177
d3wgda1,SCOPe-5K,family,3wgd,109
d7ld8a1,SCOPe-5K,family,7ld8,261
d1ufma1,SCOPe-5K,family,1ufm,71
d4hw8a_,SCOPe-5K,family,4hw8,376
d1tuga1,SCOPe-5K,family,1tug,311
d6tyya_,SCOPe-5K,family,6tyy,146
d6kp3a_,SCOPe-5K,family,6kp3,357
d1ueka2,SCOPe-5K,family,1uek,120
d1ueka1,SCOPe-5K,family,1uek,148
d7c96b_,SCOPe-5K,family,7c96,73
d3sdwa_,SCOPe-5K,family,3sdw,158
d2ouwa1,SCOPe-5K,family,2ouw,134
d3rkpa1,SCOPe-5K,family,3rkp,102
d3rkpa3,SCOPe-5K,family,3rkp,107
d3rkpa2,SCOPe-5K,family,3rkp,141
d6lwta1,SCOPe-5K,family,6lwt,86
d6rjia2,SCOPe-5K,family,6rji,64
d7k86a2,SCOPe-5K,family,7k86,167
d3njxa3,SCOPe-5K,family,3njx,171
d3njxa2,SCOPe-5K,family,3njx,87
d3njxa1,SCOPe-5K,family,3njx,250
d3pnua1,SCOPe-5K,family,3pnu,335
d2jnga1,SCOPe-5K,family,2jng,76
d4hn1a1,SCOPe-5K,family,4hn1,196
d3w2wa1,SCOPe-5K,family,3w2w,288
d3w2wa4,SCOPe-5K,family,3w2w,107
d3w2wa2,SCOPe-5K,family,3w2w,89
d3w2wa3,SCOPe-5K,family,3w2w,172
d5ilga1,SCOPe-5K,family,5ilg,260
d1onfa2,SCOPe-5K,family,1onf,117
d1mgta2,SCOPe-5K,family,1mgt,88
d1j99a_,SCOPe-5K,family,1j99,284
d2q4gw_,SCOPe-5K,family,2q4g,460
d6n4br_,SCOPe-5K,family,6n4b,303
d2paja2,SCOPe-5K,family,2paj,336
d2paja1,SCOPe-5K,family,2paj,140
d3w8ea_,SCOPe-5K,family,3w8e,260
d5ldab_,SCOPe-5K,family,5lda,65
d1odtc_,SCOPe-5K,family,1odt,317
d1ehya1,SCOPe-5K,family,1ehy,292
d1v2aa1,SCOPe-5K,family,1v2a,125
d1v2aa2,SCOPe-5K,family,1v2a,83
d3ga3a1,SCOPe-5K,family,3ga3,125
d2w57a_,SCOPe-5K,family,2w57,131
d1nexb2,SCOPe-5K,family,1nex,355
d1nexb1,SCOPe-5K,family,1nex,100
d1h7na_,SCOPe-5K,family,1h7n,340
d4ef0a1,SCOPe-5K,family,4ef0,114
d1i3ja_,SCOPe-5K,family,1i3j,96
d2b7ka_,SCOPe-5K,family,2b7k,169
d4dhxb_,SCOPe-5K,family,4dhx,91
d1yc0a_,SCOPe-5K,family,1yc0,254
d2ydya_,SCOPe-5K,family,2ydy,297
d4ljma_,SCOPe-5K,family,4ljm,81
d1jyoe_,SCOPe-5K,family,1jyo,102
d1jyoa_,SCOPe-5K,family,1jyo,130
d1v87a1,SCOPe-5K,family,1v87,101
d2f02a2,SCOPe-5K,family,2f02,314
d3ssaa1,SCOPe-5K,family,3ssa,64
d2pgfa_,SCOPe-5K,family,2pgf,359
d4jf5a_,SCOPe-5K,family,4jf5,242
d3cjrb1,SCOPe-5K,family,3cjr,67
d5j8yc1,SCOPe-5K,family,5j8y,68
d1e6yc_,SCOPe-5K,family,1e6y,247
d4lmya_,SCOPe-5K,family,4lmy,149
d1xkqa_,SCOPe-5K,family,1xkq,272
d7ezia1,SCOPe-5K,family,7ezi,316
d1y6xa1,SCOPe-5K,family,1y6x,87
d1pfva1,SCOPe-5K,family,1pfv,162
d1pfva2,SCOPe-5K,family,1pfv,351
d3jxya1,SCOPe-5K,family,3jxy,230
d1trba2,SCOPe-5K,family,1trb,126
d1trba1,SCOPe-5K,family,1trb,191
d1woqa2,SCOPe-5K,family,1woq,124
d1woqa1,SCOPe-5K,family,1woq,129
d7jj8a_,SCOPe-5K,family,7jj8,283
d4kpoa1,SCOPe-5K,family,4kpo,314
d2joea1,SCOPe-5K,family,2joe,130
d1imva_,SCOPe-5K,family,1imv,383
d4i71a1,SCOPe-5K,family,4i71,327
d1rp0a1,SCOPe-5K,family,1rp0,278
d4fega2,SCOPe-5K,family,4feg,183
d4fega3,SCOPe-5K,family,4feg,226
d4fega1,SCOPe-5K,family,4feg,174
d1tt8a_,SCOPe-5K,family,1tt8,164
d1sg9a_,SCOPe-5K,family,1sg9,274
d4pqda_,SCOPe-5K,family,4pqd,105
d2f09a1,SCOPe-5K,family,2f09,82
d1nwba_,SCOPe-5K,family,1nwb,101
d3bjaa1,SCOPe-5K,family,3bja,138
d1wcua1,SCOPe-5K,family,1wcu,144
d1we9a1,SCOPe-5K,family,1we9,51
d2arha1,SCOPe-5K,family,2arh,196
d4e98a_,SCOPe-5K,family,4e98,110
d2aiqa_,SCOPe-5K,family,2aiq,231
d2rh3a1,SCOPe-5K,family,2rh3,121
d1j30a_,SCOPe-5K,family,1j30,141
d1guia_,SCOPe-5K,family,1gui,155
d2r6sa_,SCOPe-5K,family,2r6s,311
d5hhaa_,SCOPe-5K,family,5hha,261
d2p4va1,SCOPe-5K,family,2p4v,79
d7at0a_,SCOPe-5K,family,7at0,295
d3ry4a2,SCOPe-5K,family,3ry4,85
d3ry4a1,SCOPe-5K,family,3ry4,85
d5y1fa1,SCOPe-5K,family,5y1f,308
d7cv2a2,SCOPe-5K,family,7cv2,109
d7cv2a1,SCOPe-5K,family,7cv2,64
d4ou0a_,SCOPe-5K,family,4ou0,66
d1ea9c2,SCOPe-5K,family,1ea9,80
d3s9ka1,SCOPe-5K,family,3s9k,106
d3oeqa_,SCOPe-5K,family,3oeq,121
d1x5fa1,SCOPe-5K,family,1x5f,107
d1m2tb1,SCOPe-5K,family,1m2t,136
d3loia_,SCOPe-5K,family,3loi,161
d3t3la_,SCOPe-5K,family,3t3l,121
d4rsha_,SCOPe-5K,family,4rsh,175
d2ho4a_,SCOPe-5K,family,2ho4,254
d2deba1,SCOPe-5K,family,2deb,218
d2hf2a_,SCOPe-5K,family,2hf2,270
d2d86a1,SCOPe-5K,family,2d86,130
d2dj0a1,SCOPe-5K,family,2dj0,124
d1m62a1,SCOPe-5K,family,1m62,82
d3ia8a_,SCOPe-5K,family,3ia8,162
d3cx5a2,SCOPe-5K,family,3cx5,218
d3cx5b2,SCOPe-5K,family,3cx5,150
d3cx5f_,SCOPe-5K,family,3cx5,74
d3cx5d1,SCOPe-5K,family,3cx5,199
d3cx5b1,SCOPe-5K,family,3cx5,202
d3cx5g_,SCOPe-5K,family,3cx5,126
d3cx5i_,SCOPe-5K,family,3cx5,57
d3cx5e2,SCOPe-5K,family,3cx5,56
d3cx5c1,SCOPe-5K,family,3cx5,124
d3cx5c2,SCOPe-5K,family,3cx5,261
d3cx5a1,SCOPe-5K,family,3cx5,213
d3cx5h_,SCOPe-5K,family,3cx5,93
d1wuea2,SCOPe-5K,family,1wue,126
d5k39a1,SCOPe-5K,family,5k39,160
d3iqca_,SCOPe-5K,family,3iqc,124
d2dlxa1,SCOPe-5K,family,2dlx,140
d1f2ri_,SCOPe-5K,family,1f2r,100
d1q0ra_,SCOPe-5K,family,1q0r,297
d2dlta1,SCOPe-5K,family,2dlt,93
d3ajda_,SCOPe-5K,family,3ajd,266
d2nlia_,SCOPe-5K,family,2nli,368
d1s4na_,SCOPe-5K,family,1s4n,339
d6ksra1,SCOPe-5K,family,6ksr,232
d6ksra2,SCOPe-5K,family,6ksr,235
d2bkra_,SCOPe-5K,family,2bkr,212
d1tvna1,SCOPe-5K,family,1tvn,293
d3fxwa_,SCOPe-5K,family,3fxw,317
d1sb7a1,SCOPe-5K,family,1sb7,341
d1uana_,SCOPe-5K,family,1uan,227
d6p29a1,SCOPe-5K,family,6p29,132
d1ka1a_,SCOPe-5K,family,1ka1,354
d1wy7a1,SCOPe-5K,family,1wy7,201
d2li6a_,SCOPe-5K,family,2li6,116
d6ue7a1,SCOPe-5K,family,6ue7,101
d1eaic_,SCOPe-5K,family,1eai,61
d1osya_,SCOPe-5K,family,1osy,114
d2rh2a_,SCOPe-5K,family,2rh2,58
d1uaha_,SCOPe-5K,family,1uah,426
d2j49a1,SCOPe-5K,family,2j49,134
d2a6pa_,SCOPe-5K,family,2a6p,193
d2yuua1,SCOPe-5K,family,2yuu,70
d1mf7a1,SCOPe-5K,family,1mf7,192
d1wdea_,SCOPe-5K,family,1wde,289
d3ugsa_,SCOPe-5K,family,3ugs,221
d4pswb_,SCOPe-5K,family,4psw,384
d4pswa_,SCOPe-5K,family,4psw,316
d1lrza1,SCOPe-5K,family,1lrz,65
d1lrza2,SCOPe-5K,family,1lrz,165
d1lrza3,SCOPe-5K,family,1lrz,183
d1fp2a1,SCOPe-5K,family,1fp2,101
d1fp2a2,SCOPe-5K,family,1fp2,244
d4hqma_,SCOPe-5K,family,4hqm,99
d6w04a_,SCOPe-5K,family,6w04,223
d3t30a_,SCOPe-5K,family,3t30,105
d1z24a1,SCOPe-5K,family,1z24,189
d3juia1,SCOPe-5K,family,3jui,168
d1jpma1,SCOPe-5K,family,1jpm,234
d1jpma2,SCOPe-5K,family,1jpm,125
d2dkla1,SCOPe-5K,family,2dkl,72
d1nm2a2,SCOPe-5K,family,1nm2,62
d1nm2a1,SCOPe-5K,family,1nm2,253
d1l8qa2,SCOPe-5K,family,1l8q,213
d1l8qa1,SCOPe-5K,family,1l8q,110
d2cxha1,SCOPe-5K,family,2cxh,180
d1gvza_,SCOPe-5K,family,1gvz,237
d1sddb1,SCOPe-5K,family,1sdd,67
d1sddb2,SCOPe-5K,family,1sdd,139
d1sdda2,SCOPe-5K,family,1sdd,116
d1sddb3,SCOPe-5K,family,1sdd,162
d5h8ia_,SCOPe-5K,family,5h8i,298
d1fsga1,SCOPe-5K,family,1fsg,230
d2hfva1,SCOPe-5K,family,2hfv,75
d3nfga_,SCOPe-5K,family,3nfg,94
d3nfgb1,SCOPe-5K,family,3nfg,119
d3q62a1,SCOPe-5K,family,3q62,169
d1jvba2,SCOPe-5K,family,1jvb,170
d1jvba1,SCOPe-5K,family,1jvb,178
d2hboa1,SCOPe-5K,family,2hbo,142
d3n90a1,SCOPe-5K,family,3n90,144
d1tuka_,SCOPe-5K,family,1tuk,67
d1droa_,SCOPe-5K,family,1dro,122
d2f06a1,SCOPe-5K,family,2f06,71
d2f06a2,SCOPe-5K,family,2f06,70
d1unld_,SCOPe-5K,family,1unl,150
d6sdua1,SCOPe-5K,family,6sdu,220
d1r1ma_,SCOPe-5K,family,1r1m,140
d3p0ya1,SCOPe-5K,family,3p0y,171
d1xhna1,SCOPe-5K,family,1xhn,170
d6vbga_,SCOPe-5K,family,6vbg,409
d6hn7b1,SCOPe-5K,family,6hn7,69
d4wbja_,SCOPe-5K,family,4wbj,157
d1fita_,SCOPe-5K,family,1fit,146
d1pcia_,SCOPe-5K,family,1pci,311
d3crda_,SCOPe-5K,family,3crd,100
d3kg2a3,SCOPe-5K,family,3kg2,170
d1pj3a1,SCOPe-5K,family,1pj3,294
d5jioa_,SCOPe-5K,family,5jio,471
d1y7na1,SCOPe-5K,family,1y7n,79
d1zc6a2,SCOPe-5K,family,1zc6,171
d1zc6a1,SCOPe-5K,family,1zc6,114
d2fbha1,SCOPe-5K,family,2fbh,137
d1r6va1,SCOPe-5K,family,1r6v,331
d3un1a1,SCOPe-5K,family,3un1,237
d4hw0a_,SCOPe-5K,family,4hw0,98
d1am7a_,SCOPe-5K,family,1am7,154
d1nuna_,SCOPe-5K,family,1nun,139
d4ci9a1,SCOPe-5K,family,4ci9,452
d6wbsa_,SCOPe-5K,family,6wbs,215
d1w99a1,SCOPe-5K,family,1w99,193
d1w99a3,SCOPe-5K,family,1w99,170
d1w99a2,SCOPe-5K,family,1w99,195
d1szha1,SCOPe-5K,family,1szh,146
d2qrde1,SCOPe-5K,family,2qrd,179
d2qrda_,SCOPe-5K,family,2qrd,127
d3khfa1,SCOPe-5K,family,3khf,93
d2vsmb1,SCOPe-5K,family,2vsm,138
d1gl6a_,SCOPe-5K,family,1gl6,431
d1mkea1,SCOPe-5K,family,1mke,114
d4io2a1,SCOPe-5K,family,4io2,246
d5jn0a_,SCOPe-5K,family,5jn0,99
d4esma_,SCOPe-5K,family,4esm,276
d4ph0a2,SCOPe-5K,family,4ph0,75
d4zyla_,SCOPe-5K,family,4zyl,143
d2pmra1,SCOPe-5K,family,2pmr,75
d3znua_,SCOPe-5K,family,3znu,94
d3r6sa1,SCOPe-5K,family,3r6s,145
d3r6sa2,SCOPe-5K,family,3r6s,80
d3i2za1,SCOPe-5K,family,3i2z,69
d7ehpa_,SCOPe-5K,family,7ehp,397
d1wb9a3,SCOPe-5K,family,1wb9,153
d1wb9a2,SCOPe-5K,family,1wb9,234
d1wb9a1,SCOPe-5K,family,1wb9,297
d1wb9a4,SCOPe-5K,family,1wb9,115
d4zdsa1,SCOPe-5K,family,4zds,131
d1ru0a_,SCOPe-5K,family,1ru0,100
d6l25a1,SCOPe-5K,family,6l25,254
d4c72a2,SCOPe-5K,family,4c72,157
d4c72a1,SCOPe-5K,family,4c72,256
d2heka1,SCOPe-5K,family,2hek,369
d2gr7a1,SCOPe-5K,family,2gr7,101
d1ro5a1,SCOPe-5K,family,1ro5,194
d1k1ga_,SCOPe-5K,family,1k1g,122
d1e8ca2,SCOPe-5K,family,1e8c,157
d1e8ca3,SCOPe-5K,family,1e8c,234
d1e8ca1,SCOPe-5K,family,1e8c,101
d1kwga3,SCOPe-5K,family,1kwg,197
d1kwga2,SCOPe-5K,family,1kwg,393
d1kwga1,SCOPe-5K,family,1kwg,54
d2vvga_,SCOPe-5K,family,2vvg,347
d3r27a_,SCOPe-5K,family,3r27,84
d5ddta_,SCOPe-5K,family,5ddt,232
d4f5la1,SCOPe-5K,family,4f5l,395
d1m2xa_,SCOPe-5K,family,1m2x,219
d1t7va2,SCOPe-5K,family,1t7v,179
d1k07a_,SCOPe-5K,family,1k07,262
d7cywa_,SCOPe-5K,family,7cyw,438
d2p97a1,SCOPe-5K,family,2p97,200
d1l9xa_,SCOPe-5K,family,1l9x,288
d1qhqa_,SCOPe-5K,family,1qhq,139
d4xq3a_,SCOPe-5K,family,4xq3,78
d4i9da_,SCOPe-5K,family,4i9d,498
d4lc3a_,SCOPe-5K,family,4lc3,378
d1rz3a_,SCOPe-5K,family,1rz3,198
d6l1ma_,SCOPe-5K,family,6l1m,200
d1bh9b_,SCOPe-5K,family,1bh9,89
d1l5aa2,SCOPe-5K,family,1l5a,250
d1l5aa1,SCOPe-5K,family,1l5a,174
d1jq4a_,SCOPe-5K,family,1jq4,98
d3nkea_,SCOPe-5K,family,3nke,187
d3lqya_,SCOPe-5K,family,3lqy,189
d2v89a2,SCOPe-5K,family,2v89,74
d1uwva1,SCOPe-5K,family,1uwv,60
d1uwva2,SCOPe-5K,family,1uwv,358
d4aeaa_,SCOPe-5K,family,4aea,67
d3phxb_,SCOPe-5K,family,3phx,77
d1k55a_,SCOPe-5K,family,1k55,245
d2a61a1,SCOPe-5K,family,2a61,139
d4yuca1,SCOPe-5K,family,4yuc,180
d4yuca2,SCOPe-5K,family,4yuc,150
d1puza_,SCOPe-5K,family,1puz,82
d7odca2,SCOPe-5K,family,7odc,240
d7odca1,SCOPe-5K,family,7odc,178
d1w9aa_,SCOPe-5K,family,1w9a,142
d2g7la1,SCOPe-5K,family,2g7l,68
d2g7la2,SCOPe-5K,family,2g7l,144
d6dega1,SCOPe-5K,family,6deg,119
d4q4w3_,SCOPe-5K,family,4q4w,234
d4q4w1_,SCOPe-5K,family,4q4w,281
d1uw4a_,SCOPe-5K,family,1uw4,91
d1uw4b_,SCOPe-5K,family,1uw4,248
d3eesa_,SCOPe-5K,family,3ees,131
d4el4a_,SCOPe-5K,family,4el4,425
d1g2ha_,SCOPe-5K,family,1g2h,61
d1lefa_,SCOPe-5K,family,1lef,86
d1yd9a1,SCOPe-5K,family,1yd9,188
d5okga_,SCOPe-5K,family,5okg,475
d2ytca1,SCOPe-5K,family,2ytc,78
d3npka1,SCOPe-5K,family,3npk,280
d6m0rd2,SCOPe-5K,family,6m0r,75
d6m0rd1,SCOPe-5K,family,6m0r,83
d6m0rb_,SCOPe-5K,family,6m0r,345
d1wrda1,SCOPe-5K,family,1wrd,93
d3l00a1,SCOPe-5K,family,3l00,87
d3l00a2,SCOPe-5K,family,3l00,88
d4fkba_,SCOPe-5K,family,4fkb,387
d2hdza_,SCOPe-5K,family,2hdz,66
d3tn7a_,SCOPe-5K,family,3tn7,234
d1ib8a1,SCOPe-5K,family,1ib8,74
d1ib8a2,SCOPe-5K,family,1ib8,90
d1fxkc_,SCOPe-5K,family,1fxk,133
d1fxka_,SCOPe-5K,family,1fxk,107
d2gb3a1,SCOPe-5K,family,2gb3,389
d5hzfa2,SCOPe-5K,family,5hzf,136
d4onea_,SCOPe-5K,family,4one,253
d3nuhb2,SCOPe-5K,family,3nuh,171
d1o97c_,SCOPe-5K,family,1o97,261
d1o97d1,SCOPe-5K,family,1o97,192
d1o97d2,SCOPe-5K,family,1o97,123
d3nx6a_,SCOPe-5K,family,3nx6,94
d1yrka1,SCOPe-5K,family,1yrk,123
d4faka1,SCOPe-5K,family,4fak,159
d2bz7a_,SCOPe-5K,family,2bz7,102
d1rlla4,SCOPe-5K,family,1rll,99
d1rlla2,SCOPe-5K,family,1rll,321
d1rlla3,SCOPe-5K,family,1rll,115
d1rlla1,SCOPe-5K,family,1rll,140
d1tqha_,SCOPe-5K,family,1tqh,242
d4bf2a_,SCOPe-5K,family,4bf2,269
d1sa3a_,SCOPe-5K,family,1sa3,262
d4i43b3,SCOPe-5K,family,4i43,186
d5g4da1,SCOPe-5K,family,5g4d,76
d3bo5a_,SCOPe-5K,family,3bo5,279
d2nvna1,SCOPe-5K,family,2nvn,121
d4noba1,SCOPe-5K,family,4nob,114
d3hmsa_,SCOPe-5K,family,3hms,91
d2hkja2,SCOPe-5K,family,2hkj,164
d2hkja3,SCOPe-5K,family,2hkj,219
d2hkja1,SCOPe-5K,family,2hkj,78
d2cofa1,SCOPe-5K,family,2cof,94
d4pbpa_,SCOPe-5K,family,4pbp,206
d1mdah_,SCOPe-5K,family,1mda,368
d2wz1a_,SCOPe-5K,family,2wz1,199
d2xi8a_,SCOPe-5K,family,2xi8,66
d1w8oa1,SCOPe-5K,family,1w8o,103
d1w8oa2,SCOPe-5K,family,1w8o,142
d2b4aa1,SCOPe-5K,family,2b4a,118
d2cwqa1,SCOPe-5K,family,2cwq,117
d1hy5a_,SCOPe-5K,family,1hy5,120
d1bpoa1,SCOPe-5K,family,1bpo,157
d1ds1a_,SCOPe-5K,family,1ds1,323
d2qmwa2,SCOPe-5K,family,2qmw,80
d2qmwa1,SCOPe-5K,family,2qmw,184
d5e6za3,SCOPe-5K,family,5e6z,106
d5e6za1,SCOPe-5K,family,5e6z,110
d5e6za2,SCOPe-5K,family,5e6z,396
d4a8xa1,SCOPe-5K,family,4a8x,86
d2qzca_,SCOPe-5K,family,2qzc,211
d5hw3a1,SCOPe-5K,family,5hw3,264
d1udxa2,SCOPe-5K,family,1udx,180
d1udxa3,SCOPe-5K,family,1udx,76
d1udxa1,SCOPe-5K,family,1udx,156
d4pp8c_,SCOPe-5K,family,4pp8,168
d4pp8a_,SCOPe-5K,family,4pp8,125
d3a5fa_,SCOPe-5K,family,3a5f,291
d4kqca1,SCOPe-5K,family,4kqc,316
d2ahma1,SCOPe-5K,family,2ahm,73
d2gh9a_,SCOPe-5K,family,2gh9,378
d1wk1a1,SCOPe-5K,family,1wk1,137
d1b7ca_,SCOPe-5K,family,1b7c,71
d1u4ga_,SCOPe-5K,family,1u4g,298
d2a2la1,SCOPe-5K,family,2a2l,142
d4tkca_,SCOPe-5K,family,4tkc,118
d1sy7a1,SCOPe-5K,family,1sy7,184
d2ovrb2,SCOPe-5K,family,2ovr,342
d2ovrb1,SCOPe-5K,family,2ovr,102
d1b37a2,SCOPe-5K,family,1b37,112
d1b37a1,SCOPe-5K,family,1b37,348
d4p5ma2,SCOPe-5K,family,4p5m,97
d4p5ma1,SCOPe-5K,family,4p5m,83
d2otda_,SCOPe-5K,family,2otd,245
d3buxb2,SCOPe-5K,family,3bux,130
d2oo8x_,SCOPe-5K,family,2oo8,282
d1um1a1,SCOPe-5K,family,1um1,97
d5k87a1,SCOPe-5K,family,5k87,181
d5k87a2,SCOPe-5K,family,5k87,212
d1g12a_,SCOPe-5K,family,1g12,167
d1to6a_,SCOPe-5K,family,1to6,371
d6wegc1,SCOPe-5K,family,6weg,76
d6wegc2,SCOPe-5K,family,6weg,115
d1ks8a1,SCOPe-5K,family,1ks8,432
d5idqa1,SCOPe-5K,family,5idq,225
d1mwza_,SCOPe-5K,family,1mwz,73
d2yjka_,SCOPe-5K,family,2yjk,149
d7bora_,SCOPe-5K,family,7bor,247
d2a5za1,SCOPe-5K,family,2a5z,239
d2z0xa_,SCOPe-5K,family,2z0x,157
d2m6sa_,SCOPe-5K,family,2m6s,149
d6yc8a_,SCOPe-5K,family,6yc8,240
d2kk6a1,SCOPe-5K,family,2kk6,105
d1qe0a1,SCOPe-5K,family,1qe0,95
d1cjaa_,SCOPe-5K,family,1cja,342
d1x8xa_,SCOPe-5K,family,1x8x,322
d1k0ea_,SCOPe-5K,family,1k0e,451
d2gria1,SCOPe-5K,family,2gri,112
d1ylla1,SCOPe-5K,family,1yll,195
d1xb4a2,SCOPe-5K,family,1xb4,76
d1xb4a1,SCOPe-5K,family,1xb4,125
d1m9za_,SCOPe-5K,family,1m9z,105
d2jena_,SCOPe-5K,family,2jen,233
d5lhaa_,SCOPe-5K,family,5lha,447
d2f9fa1,SCOPe-5K,family,2f9f,166
d1llqa2,SCOPe-5K,family,1llq,294
d3eufa_,SCOPe-5K,family,3euf,293
d6nrza1,SCOPe-5K,family,6nrz,160
d1dvoa_,SCOPe-5K,family,1dvo,152
d6ucza_,SCOPe-5K,family,6ucz,265
d3f6ya_,SCOPe-5K,family,3f6y,235
d2fgra_,SCOPe-5K,family,2fgr,332
d4cr2p2,SCOPe-5K,family,4cr2,117
d4cr2t1,SCOPe-5K,family,4cr2,178
d4cr2h3,SCOPe-5K,family,4cr2,100
d4cr2j3,SCOPe-5K,family,4cr2,61
d4cr2z3,SCOPe-5K,family,4cr2,84
d4cr2s2,SCOPe-5K,family,4cr2,96
d4cr2i3,SCOPe-5K,family,4cr2,61
d4cr2m3,SCOPe-5K,family,4cr2,90
d4cr2t2,SCOPe-5K,family,4cr2,94
d4cr2o2,SCOPe-5K,family,4cr2,110
d4cr2l3,SCOPe-5K,family,4cr2,62
d4cr2x_,SCOPe-5K,family,4cr2,127
d4cr2r2,SCOPe-5K,family,4cr2,98
d4cr2i2,SCOPe-5K,family,4cr2,272
d4cr2r1,SCOPe-5K,family,4cr2,302
d4cr2s1,SCOPe-5K,family,4cr2,257
d4cr2z2,SCOPe-5K,family,4cr2,319
